HP:0006679	Granulomatous coronary arteritis	التهاب شرايين القلب
HP:0006681	Absent atrioventricular node	عدم وجود العقدة الأذينية البطينية
HP:0006682	Premature ventricular contraction	نبضة قلب إضافية
HP:0100860	Dilatation of Inferior mesenteric artery	تمدد وعاء دموي في البطن
HP:0100861	Sclerotic vertebral body	زيادة كثافة عظام العمود الفقري
HP:0100862	Aplasia of the femoral head	غياب رأس عظم الفخذ
HP:0100863	Aplasia of the femoral neck	غياب عنق عظم الفخذ
HP:0100864	Short femoral neck	عنق فخذ قصير
HP:0100865	Broad ischia	اتساع عظام الحوض
HP:0100866	Short iliac bones	قصر عظام الحوض
HP:0100867	Duodenal stenosis	انسداد جزئي في الجزء الأول من الأمعاء
HP:0100869	Palmar telangiectasia	عروق صغيرة مرئية في راحة اليد
HP:0100870	Plantar telangiectasia	عروق صغيرة مرئية في باطن القدم
HP:0006694	Early progressive calcific cardiac valvular disease	تكلس صمامات القلب مبكراً
HP:0006695	Atrioventricular canal defect	ثقب في وسط القلب
HP:0006696	Polymorphic and polytopic ventricular extrasystoles	ضربات قلب غير منتظمة
HP:0006698	Dilatation of the ventricular cavity	تمدّد في البطين
HP:0006699	Premature atrial contractions	ضربات قلب أذينية مبكرة
HP:0006702	Coronary artery dissection	تمزق في شريان القلب
HP:0006703	Aplasia/Hypoplasia of the lungs	رئتين مفقودتين أو غير مكتملتين
HP:0006704	Abnormal coronary artery morphology	تشوهات في شرايين القلب
HP:0006705	Abnormal atrioventricular valve morphology	تشوهات في صمامات القلب
HP:0006706	Cystic liver disease	أكياس في الكبد
HP:0006707	Abnormality of the hepatic vasculature	تشوه الأوعية الدموية في الكبد
HP:0006709	Aplasia/Hypoplasia of the nipples	عدم وجود أو تطور الحلمات بشكل كامل
HP:0006710	Aplasia/Hypoplasia of the clavicles	عدم وجود أو تطور العظمة الترقوية بشكل كامل
HP:0006711	Aplasia/Hypoplasia involving bones of the thorax	عدم وجود أو تطور العظام في الصدر بشكل كامل
HP:0006712	Aplasia/Hypoplasia of the ribs	عدم وجود أو تطور الأضلاع بشكل كامل
HP:0012428	Prominent calcaneus	بروز عظمة الكعب
HP:0012429	Aplasia/Hypoplasia of the cerebral white matter	عدم وجود أو تطور المادة البيضاء الدماغية بشكل كامل
HP:0012430	Cerebral white matter hypoplasia	نقص تنسج المادة البيضاء الدماغية
HP:0012431	Episodic fatigue	شعور بالتعب المتقطع
HP:0012432	Chronic fatigue	شعور بالتعب المستمر
HP:0012433	Abnormal social behavior	السلوك الاجتماعي غير الطبيعي
HP:0012434	Delayed early-childhood social milestone development	تأخر في التطور الاجتماعي
HP:0012435	Ventral shortening of foreskin	قصر القلفة من الجهة السفلية
HP:0012436	Nonocclusive coronary artery atherosclerosis	تصلب الشرايين التاجية دون انسداد
HP:0012437	Abnormal gallbladder morphology	شكل المرارة غير الطبيعي
HP:0012438	Abnormal gallbladder physiology	خلل في عمل المرارة
HP:0012439	Abnormal biliary tract physiology	خلل في وظيفة القنوات الصفراوية
HP:0012440	Abnormal biliary tract morphology	هيكل غير طبيعي للقنوات الصفراوية
HP:0012441	Sphincter of Oddi dyskinesia	خلل حركة مصرة أودي
HP:0012442	Gallbladder dyskinesia	حركة المرارة غير الطبيعية
HP:0100871	Abnormal palm morphology	تشوه كف اليد
HP:0100872	Abnormality of the plantar skin of foot	تشوه جلد القدم
HP:0100874	Thick hair	شعر كثيف
HP:0100875	Hemimacroglossia	نصف لسان كبير
HP:0100876	Infra-orbital crease	خط تحت العين
HP:0100877	Renal diverticulum	كيس بولي في الكلى
HP:0100878	Enlarged uterus	رحم كبير
HP:0100879	Enlarged ovaries	مبيضين كبيرين
HP:0100880	Nephrogenic rest	خلايا كلى متبقية
HP:0100881	Congenital mesoblastic nephroma	ورم خلقي في الكلى
HP:0100882	Fibrous hamartoma	ورم ليفي
HP:0100883	Chorangioma	ورم في المشيمة
HP:0100884	Compensatory scoliosis	جنف بسبب فرق طول الأطراف
HP:0100885	Lateral venous anomaly	وريد جانبي غير طبيعي
HP:0100886	Abnormality of globe location	خلل في موقع كرة العين
HP:6001356	Mixed oocyte maturation arrest	مشكلة في نضج البويضات
HP:6001357	Dorsal forearm pain	ألم في ظهر الساعد
HP:6001358	Volar forearm pain	ألم في كف الساعد
HP:6001359	Cholesterol gallbladder polyp	بوليبات كولسترولية في المرارة
HP:6001360	Hyperlordotic gait	مشية زائدة الانحناء
HP:0012443	Abnormal brain morphology	شكل غير طبيعي للدماغ
HP:0012444	Brain atrophy	تدهور الدماغ
HP:0012446	Decreased CSF 5-methyltetrahydrofolate concentration	نقص حمض الفوليك في السائل الدماغي
HP:0012447	Abnormal myelination	مشاكل في التغميد
HP:0012448	Delayed myelination	تأخر في تكوين الغلاف العصبي
HP:0012449	Sacroiliac joint synovitis	التهاب في مفصل الحوض
HP:0012450	Chronic constipation	إمساك مستمر
HP:0012451	Acute constipation	إمساك مفاجئ
HP:0012452	Restless legs	تحرك الساقين غير المريح
HP:0012453	Bilateral wrist flexion contracture	تقيد حركة المعصم
HP:0012454	Unilateral wrist flexion contracture	مشكلة في حركة المعصم من جهة واحدة
HP:0012456	Medial arterial calcification	تكلس في الشرايين
HP:0012457	Medial calcification of medium-sized arteries	تكلس في الشرايين متوسطة الحجم
HP:0012458	Medial calcification of small arteries	تكلس في الشرايين الصغيرة
HP:0012459	Hypnic headache	صداع يوقظ المريض من النوم
HP:0012460	Dysmorphic inferior cerebellar vermis	تشوه في الجزء السفلي من المخيخ
HP:0012461	Bacteriuria	وجود بكتيريا في البول
HP:0012462	Chin myoclonus	تشنجات في الذقن
HP:0012463	Elevated transferrin saturation	زيادة في التشبع بالحديد في الدم
HP:0009809	Abnormal upper limb metaphysis morphology	تشوه في نهاية عظام الذراع
HP:6001361	Radioulnar interosseous membrane tear	تمزق بين عظام الساعد
HP:6001362	Fleck sign of elbow	شظايا عظام صغيرة في الكوع
HP:6001363	Resisted wrist flexion provokes pain	ألم عند محاولة ثني المعصم بالقوة
HP:6001364	Lateral epicondylitis of the elbow	مرفق التنس
HP:6001365	Medial epicondylitis of the elbow	مرفق الجولف
HP:6001366	Popeye sign	انتفاخ العضلة عند الانقباض
HP:6001367	Distal biceps tendon rupture	تمزق وتر العضلة في الأخرم
HP:6001368	Proximal biceps tendon rupture	تمزق وتر في أعلى الذراع
HP:6001369	Positive bursal fluid infectious agent test	اختبار عدوى في السائل المحيط بالمفصل
HP:6001370	Acute retinal necrosis	موت أنسجة الشبكية
HP:6001371	Cystic changes in greater tuberosity of the humerus	تغيرات كيسية في عظم العضد
HP:6001372	Positive Hawkins test	اختبار ألم الكتف
HP:6001373	Hallux weakness	ضعف في إصبع القدم الكبير
HP:6001374	Hallux dorsiflexion weakness	ضعف رفع الإصبع الكبير
HP:6001375	Hallux plantarflexion weakness	ضعف الضغط بالإصبع الكبير
HP:6001376	Forefoot pain	ألم في مقدمة القدم
HP:6001377	Spur at inferior pole of patella	نتوء عظمي في الركبة
HP:6001378	Urinary ascites	وجود بول في البطن
HP:6001379	Abnormal mixed venous oxygen saturation	تشبع غير طبيعي بالأكسجين في الدم
HP:6001380	Elevated circulating lysosphingomyelin concentration	ارتفاع مستوى الليزوسفنجوميالين في الدم
HP:0009810	Abnormality of upper limb joint	خلل في مفاصل الذراع
HP:0009811	Abnormality of the elbow	خلل في الكوع
HP:0009812	Amelia involving the upper limbs	فقدان الأطراف العلوية
HP:0009813	Upper limb phocomelia	ذراع قصير يشبه الزعنفة
HP:0009814	Upper limb peromelia	فقدان أجزاء من الذراع
HP:0009815	Aplasia/hypoplasia of the extremities	غياب أو صغر الأطراف
HP:0009816	Lower limb undergrowth	أرجل قصيرة بسبب نقص التكون
HP:0009817	Aplasia involving bones of the lower limbs	غياب عظام الساقين
HP:0009818	Amelia involving the lower limbs	فقدان الأرجل
HP:0009819	Lower limb phocomelia	ساق يشبه الزعنفة
HP:6001381	Abnormal lens capsule morphology	عدم انتظام كبسولة العدسة
HP:6001382	Posterior capsule opacification	تعكر الكبسولة الخلفية
HP:6001383	Bronchial stenosis	ضيق القُصَب الهوائية
HP:6001384	Skin tenting due to fracture	شد الجلد بسبب الكسر
HP:6001385	Follicular conjunctivitis	التهاب ملتحمة بوجود جريبات
HP:6001386	Granulomatous conjunctivitis	التهاب ملتحمة بوجود حبيبات
HP:6001387	Areas of hypopigmentation and hyperpigmentation that follow Blaschko lines	خطوط مختلفة التصبغات
HP:6001388	Retinal drusen	بقع صفراء على الشبكية
HP:6001389	Intrauterine amputation	بتر خلقي
HP:6001390	Intrauterine digital amputation	فقدان إصبع أثناء الحمل
HP:0009820	Lower limb peromelia	فقدان الأطراف السفلية
HP:0009821	Forearm undergrowth	قصر عظام الساعد
HP:0009822	Aplasia involving forearm bones	غياب عظام الساعد
HP:0009823	Aplasia involving bones of the upper limbs	غياب عظام الأطراف العليا
HP:0009824	Upper limb undergrowth	قصر الذراعين
HP:0009825	Aplasia involving bones of the extremities	غياب عظام الأطراف
HP:0009826	Limb undergrowth	قصر الأطراف
HP:0009827	Amelia	غياب الأطراف
HP:0009828	Peromelia	فقدان الأطراف البعيدة
HP:0009829	Phocomelia	شذوذ في الأطراف
HP:6001391	Intrauterine limb amputation	فقدان طرف أثناء الحمل
HP:6001392	Proximal interphalangeal joint arthritis	التهاب مفاصل الأصابع
HP:6001393	Dorsal intercalated segment instability	عدم استقرار الرسغ
HP:6001394	Disruption of carpal arcs	عدم انتظام عظام الرسغ
HP:6001395	Spilled teacup sign of the wrist	خلع عظمة الهلالية
HP:6001396	Positive Finkelstein sign	اختبار فينكلستاين التحسسي
HP:6001397	Forefoot abduction	انحناء القدم الأمامي
HP:6001398	Posterior tibial tendon injury	إصابة وتر الكاحل
HP:6001399	Plantar pain	ألم أسفل القدم
HP:6001400	Flexor hallucis longus tendon injury	إصابة وتر إصبع القدم الكبير
HP:6001401	Hallux pain	ألم في إصبع القدم الكبير
HP:6001402	Pain on the medial aspect of the foot	ألم في الجانب قرب إصبع القدم الكبير
HP:6001403	Hallux sesamoid injury	إصابة عظام إصبع القدم الكبير
HP:6001404	Radial wrist pain	ألم في جانب معصم اليد الأقرب للإبهام
HP:6001405	Volar wrist pain	ألم في الجانب الأمامي لمعصم اليد
HP:6001406	Dorsal wrist pain	ألم في الجانب الخلفي لمعصم اليد
HP:6001407	Peroneal tendon tenderness	ألم عند لمس وتَر العصب الشظوي
HP:6001408	Peroneal tendon subluxation	انزلاق وتر العصب الشظوي
HP:6001409	Peroneal tendon injury	إصابة في وتر العصب الشظوي
HP:6001410	Elevated circulating succinylacetone concentration	ارتفاع سكسينيل أسيتون في الدم
HP:0009830	Peripheral neuropathy	تضرر الأعصاب المحيطية
HP:0009831	Mononeuropathy	تضرر عصب واحد
HP:0009832	Abnormal distal phalanx morphology of finger	تشوه عظام طرف الإصبع
HP:0009833	Abnormal middle phalanx morphology of the hand	تشوه عظام الإصبع الوسطى
HP:0009834	Abnormal proximal phalanx morphology of the hand	تشوه عظام الإصبع الداخلية
HP:0009835	Aplasia/Hypoplasia of the distal phalanges of the hand	عدم وجود/تكون غير مكتمل لعظام الإصبع الطرفية
HP:0009836	Broad distal phalanx of finger	عظام الإصبع الطرفية العريضة
HP:0009837	Bullet-shaped distal phalanges of the hand	عظام الإصبع الطرفية بشكل الرصاصة
HP:0009838	Curved distal phalanges of the hand	عظام الإصبع الطرفية المنحنية
HP:0009839	Osteolytic defects of the distal phalanges of the hand	تآكل العظام الطرفية لليد
HP:6001411	Flat palate	القبة المسطحة
HP:6001412	Elevated circulating C-terminal telopeptide cross-link of type1 collagen concentration	زيادة في الكولاجين بالدم
HP:6001413	Exacerbated by pulmonary vasodilator exposure	سوء الحالة عند استخدام أدوية الرئة
HP:6001414	Mercury exposure	التعرض للزئبق
HP:6001415	Urinoma	تجمع البول حول الكلية
HP:6001416	Umbilical discharge	سائل يخرج من السرة
HP:6001417	Abnormal biparietal diameter	قياس غير طبيعي لرأس الجنين
HP:6000490	Impaired heel-walking ability	صعوبة المشي بالكعب
HP:6000491	Anti-prothrombin antibody positivity	وجود أجسام مضادة للبروثرومبين
HP:6000492	Anti-factor V antibody positivity	وجود أجسام مضادة للعامل الخامس
HP:6000493	Anti-factor VII antibody positivity	وجود أجسام مضادة لعامل التخثر السابع
HP:6000494	Anti-factor VIII antibody positivity	وجود أجسام مضادة لعامل التخثر الثامن
HP:6000495	Anti-factor IX antibody positivity	وجود أجسام مضادة لعامل التخثر التاسع
HP:6000496	Anti-factor X antibody positivity	وجود أجسام مضادة لعامل التخثر العاشر
HP:6000497	Anti-factor XI antibody positivity	وجود أجسام مضادة لعامل التخثر الحادي عشر
HP:6000498	Anti-factor XIII antibody positivity	وجود أجسام مضادة لعامل التخثر الثالث عشر
HP:6000499	Anti-factor H antibody positivity	وجود أجسام مضادة لعامل التخثر H
HP:6000500	Extremities cold to touch	برودة اليدين والقدمين
HP:6000501	Ruffled acrosome	شكل غير طبيعي في مقدمة الحيوانات المنوية
HP:6000502	Elevated circulating calprotectin concentration	زيادة كالبركتين في الدم
HP:0009852	Broad proximal phalanges of the hand	سلاميات اليد القريبة العريضة
HP:0009853	Bullet-shaped proximal phalanges of the hand	سلاميات اليد القريبة على شكل رصاصة
HP:0009525	Bracket epiphysis of the proximal phalanx of the 2nd finger	نهاية عظمة الإصبع الثاني على شكل قوس
HP:0009526	Cone-shaped epiphysis of the proximal phalanx of the 2nd finger	نهاية عظمة الإصبع الثاني على شكل مخروط
HP:0009527	Enlarged epiphysis of the proximal phalanx of the 2nd finger	نهاية عظم الإصبع الثاني المكبرة
HP:0009528	Fragmentation of the epiphysis of the proximal phalanx of the 2nd finger	تجزئة نهاية عظمة الإصبع الثاني
HP:0009529	Irregular epiphysis of the proximal phalanx of the 2nd finger	نهاية عظمة الإصبع الثاني غير منتظمة
HP:0009530	Ivory epiphysis of the proximal phalanx of the 2nd finger	زيادة كثافة عظمة إصبع اليد الثاني
HP:0009531	Pseudoepiphysis of the proximal phalanx of the 2nd finger	نهاية عظمة كاذبة في الإصبع الثاني
HP:0009532	Small epiphysis of the proximal phalanx of the 2nd finger	نهاية عظمة الإصبع الثاني الصغيرة
HP:0009840	Patchy sclerosis of distal phalanx of finger	زيادة غير متساوية في كثافة العظام في عظم الإصبع الخارجي
HP:0009843	Aplasia/Hypoplasia of the middle phalanges of the hand	غياب/صغر عظمة الإصبع الوسطى في اليد
HP:0009844	Broad middle phalanx of finger	اتساع عظام الإصبع الوسطى
HP:0009845	Bullet-shaped middle phalanges of the hand	عظام الإصبع الوسطى عريضة وقصيرة
HP:0009846	Curved middle phalanges of the hand	عظام الإصبع الوسطى المقوسة في اليد
HP:0009847	Osteolytic defects of the middle phalanges of the hand	عيوب تآكلية في عظام الإصبع الوسطى
HP:0009848	Patchy sclerosis of middle phalanx of finger	زيادة غير متساوية في كثافة العظام في عظام الإصبع الوسطى
HP:0009849	Symphalangism of middle phalanx of finger	دمج عظمة الإصبع الوسطى
HP:0009850	Triangular shaped middle phalanges of the hand	عظام الإصبع الوسطى المثلثة الشكل
HP:0009851	Aplasia/Hypoplasia of the proximal phalanges of the hand	غياب/صغر عظام الإصبع الداخلية لليد
HP:6000503	4-5 toe cutaneous syndactyly	التحام الجلد بين أصبعين القدم الرابع والخامس
HP:6000504	Poly-hill sign	فحص عضلات الظهر والكتف
HP:6000505	3-5 finger cutaneous syndactyly	التحام الجلد بين الأصابع الثالث والرابع والخامس في اليد
HP:6000506	Radioulnar subluxation	جزء من خلع مفصل الكوع والمعصم
HP:6000507	Non-pitting edema	انتفاخ لا يترك أثراً عند الضغط
HP:6000508	Anti-human ferritin peptide antibody positivity	وجود أجسام مضادة ضد الفيريتين
HP:6000509	Elevated CSF L-2-hydroxyglutaric acid concentration	زيادة حمض محدد في سائل النخاع الشوكي
HP:6000510	Elevated erythrocyte inosine triphosphate concentration	زيادة مادة معينة في كريات الدم
HP:6000511	Reduced erythrocyte inosine triphosphatase activity	ضعف نشاط إنزيم معين في الدم
HP:6000512	Reduced circulating alpha-1,3-fucosyltransferase activity	ضعف نشاط إنزيم محدد في الدم
HP:0009533	Stippling of the epiphysis of the proximal phalanx of the 2nd finger	البقع في نهاية العظمة الداخلية للإصبع
HP:0009534	Triangular epiphysis of the proximal phalanx of the 2nd finger	السلامية بشكل مثلث للإصبع
HP:0009535	Aplasia of the 2nd finger	اختفاء الإصبع الثاني
HP:0009536	Short 2nd finger	قصر الإصبع الثاني
HP:0009537	Flexion contracture of the 2nd finger	تقلص مرن في الإصبع الثاني
HP:0009538	Contracture of the distal interphalangeal joint of the 2nd finger	تقلص في مفصل الإصبع الثاني البعيد
HP:0009539	Contracture of the metacarpophalangeal joint of the 2nd finger	تقلص في مفصل الإصبع الثاني
HP:0009540	Contracture of the proximal interphalangeal joint of the 2nd finger	تقفع الكف للخنصر للإصبع الثاني
HP:0009541	Abnormality of the phalanges of the 2nd finger	مشاكل في عظام إصبع السبابة
HP:0009542	Abnormality of the distal phalanx of the 2nd finger	خلل في نهاية عظمة الإصبع الثاني
HP:6000513	Diminished neutrophil myeloperoxidase activity	نشاط الإنزيم في الخلايا المناعية منخفض
HP:6000514	Reduced erythrocyte uroporphyrinogen III cosynthase activity	نشاط الإنزيم في الكريات الحمراء منخفض
HP:6000515	Elevated 18-hydroxycorticosterone to aldosterone ratio	زيادة نسبة الكورتيزون في الدم
HP:6000516	Elevated circulating 21-deoxycortisol concentration	زيادة الكورتيزول في الدم
HP:6000517	Elevated monolysocardiolipin/cardiolipin ratio	زيادة نسبة الدهون الفسفورية في الدم
HP:6000518	Low maternal vitamin B12 concentration	نقص فيتامين B12 عند الحامل
HP:6000519	Elevated circulating inhibin A concentration	زيادة تركيز الإينهيبين في الدم
HP:6000520	Increased circulating inhibin B concentration	زيادة إينهيبين B في الدم
HP:6000521	Elevated circulating lipoprotein(a) concentration	ارتفاع البروتين الدهني في الدم
HP:6000522	Reduced circulating lipoprotein(a) concentration	نقص البروتين الدهني في الدم
HP:0009543	Abnormality of the middle phalanx of the 2nd finger	عظم الإصبع الثاني المشوه
HP:0009544	Abnormality of the proximal phalanx of the 2nd finger	عظم الإصبع الثاني المشوه
HP:0009545	Symphalangism of the 2nd finger	انصهار عظام الإصبع الثاني
HP:0009546	Triangular shaped phalanges of the 2nd finger	عظام الإصبع الثاني المثلثة
HP:0009547	Broad phalanges of the 2nd finger	عظام الإصبع الثاني العريضة
HP:0009548	Bullet-shaped phalanges of the 2nd finger	عظام الإصبع الثاني الرصاصية الشكل
HP:0009549	Curved phalanges of the 2nd finger	عظام الإصبع الثاني المنحنية
HP:0009550	Osteolytic defects of the phalanges of the 2nd finger	عيوب انحلال العظام في الإصبع
HP:0009551	Patchy sclerosis of 2nd finger phalanx	زيادة غير متساوية في كثافة العظم بالإصبع الثاني
HP:0009552	Aplasia/Hypoplasia of the phalanges of the 2nd finger	عظم الإصبع الثاني الغائب أو غير مكتمل النمو
HP:6000524	Abnormal urinary bile acid level	حمض الصفراء في البول غير طبيعي
HP:6000525	Reduced erythrocyte glutathione reductase activity	نشاط اختزال الجلوتاثيون منخفض في كريات الدم الحمراء
HP:6000526	Failure to elevate lactate upon ischemic exercise test	عدم ارتفاع اللاكتات في تمرين الإسقيمي
HP:6000527	Elevated circulating cholestanol concentration	كوليستانول الدم مرتفع
HP:6000528	Livestock exposure	التعرض للحيوانات في المزرعة
HP:6000529	Synchronous skin lesions	ظهور آفات جلدية متعددة في نفس الوقت
HP:6000530	Serpentine skin location	جلد يشبه الثعبان
HP:6000531	Abnormal urinary organic compound level	مركبات عضوية في البول غير طبيعية
HP:6000532	Elevated urinary histamine level	الهستامين مرتفع في البول
HP:6000533	Elevated urinary N-methylhistamine level	N-ميثيل الهستامين مرتفع في البول
HP:0009553	Abnormality of the hairline	خط شعر غير طبيعي
HP:0009554	Preauricular hair displacement	نمو الشعر على الخد
HP:0009555	Hypoplasia of the pharynx	نقص نمو البلعوم
HP:0009556	Absent tibia	غياب عظم الساق
HP:0009557	Aplasia/Hypoplasia of the distal phalanx of the 2nd finger	غياب أو صغر عظمة نهاية الإصبع السبابة
HP:0009558	Broad distal phalanx of the 2nd finger	عظمة واسعة لنهاية الإصبع السبابة
HP:0009559	Bullet-shaped distal phalanx of the 2nd finger	عظمة نهاية الإصبع السبابة بشكل الرصاصة
HP:0009560	Curved distal phalanx of the 2nd finger	عظمة نهاية الإصبع السبابة المنحنية
HP:0009561	Osteolytic defects of the distal phalanx of the 2nd finger	انحلال عظم الإصبع السبابة
HP:0009562	Patchy sclerosis of the distal phalanx of the 2nd finger	زيادة غير منتظمة في كثافة العظم لنهاية الإصبع السبابة
HP:6000544	Positive mycobacterium CSF microscopy	تحليل السائل الشوكي للكشف عن المتفطرات
HP:6000545	Positive treponema pallidum PCR test in the blood circulation	تحليل الدم للكشف عن اللولبية الشاحبة
HP:6000546	Positive human Immunodeficiency virus nucleic acid test in the blood circulation	تحليل الدم للكشف عن فيروس نقص المناعة البشري
HP:6000547	Positive CSF enterovirus nucleic acid test	تحليل السائل النخاعي للكشف عن الفيروس المعوي
HP:6000548	Positive CSF Borrelia burgdorferi nucleic acid test	تحليل السائل النخاعي للكشف عن بوريليا برغدورفيرية
HP:6000549	Positive CSF arbovirus nucleic acid test	تحليل السائل النخاعي للكشف عن فيروسات المفصليات
HP:6000550	Positive Bartonella henselae nucleic acid test in the blood circulation	تحليل الدم للكشف عن بارتونيلا هنسيلاي
HP:6000551	Positive Dengue virus PCR test in the blood circulation	تحليل الدم للكشف عن فيروس الضنك
HP:6000552	Positive CSF JC-virus nucleic acid test	تحليل السائل النخاعي للكشف عن الفيروس JC
HP:6000553	Bloodstream Malaria parasite	طفيل الملاريا في الدم
HP:0009574	Symphalangism of middle phalanx of 2nd finger	التصاق عظم الإصبع الأوسط
HP:0009575	Triangular shaped middle phalanx of the 2nd finger	عظم الإصبع الأوسط المثلث
HP:0009576	Absent middle phalanx of 2nd finger	غياب عظم الإصبع الأوسط
HP:0009577	Short middle phalanx of the 2nd finger	قصر عظم الإصبع الأوسط
HP:0009579	Proximal/middle symphalangism of the 2nd finger	التصاق العظام الداخلية والوسطى للإصبع
HP:0009580	Aplasia/Hypoplasia of the proximal phalanx of the 2nd finger	غياب/صغر العظم الداخلي للإصبع
HP:0009581	Broad proximal phalanx of the 2nd finger	زيادة عرض العظم الداخلي للإصبع
HP:0012464	Decreased transferrin saturation	انخفاض مستوى الترانسفيرين
HP:0012465	Elevated hepatic iron concentration	زيادة مستوى الحديد في الكبد
HP:0012466	Chronic respiratory acidosis	الحماض التنفسي المزمن
HP:6000534	Elevated urinary ureidopropionic acid level	زيادة حمض اليوريدوبروبيونيك في البول
HP:6000535	Elevated urinary porphyrin level	زيادة البورفيرين في البول
HP:6000536	Elevated urinary coproporphyrin level	زيادة الكوبروبورفيرين في البول
HP:6000537	Eccrine sweat gland predominance	زيادة غدد العرق الإفرازية
HP:6000538	Poorly demarcated skin lesion	آفة جلدية غير محددة
HP:6000539	History of recent cat bite	تعرض لعضة قطة قريبة
HP:6000540	History of recent stay in area with inadequate sewage sanitation	إقامة قصيرة في منطقة ذات صرف سيء
HP:6000541	Positive cutaneous herpes simplex virus nucleic acid test	اختبار جلدي إيجابي للهربس
HP:6000542	Positive CSF mycobacterium tuberculosis nucleic acid test	إصابة إيجابية بالسل في السائل النخاعي
HP:6000543	Positive mycobacterium CSF culture	اختبار إيجابي لميكوبكتيريا في السائل النخاعي
HP:0009563	Distal/middle symphalangism of 2nd finger	التحام عظام الإصبع الثاني
HP:0009564	Triangular shaped distal phalanx of the 2nd finger	شكل مثلث لعظم الإصبع الثاني
HP:0009565	Aplasia of the distal phalanx of the 2nd finger	عدم وجود نهاية عظم الإصبع الثاني
HP:0009566	Short distal phalanx of the 2nd finger	قصور في عظم إصبع السبابة
HP:0009568	Aplasia/Hypoplasia of the middle phalanx of the 2nd finger	عدم وجود/صغر عظم الوسط للإصبع الثاني
HP:0009569	Broad middle phalanx of the 2nd finger	عرض في عظم الوسط للإصبع الثاني
HP:0009570	Bullet-shaped middle phalanx of the 2nd finger	عظم على شكل رصاصة في الإصبع الثاني
HP:0009571	Curved middle phalanx of the 2nd finger	انحناء في عظم الإصبع الثاني
HP:0009572	Osteolytic defects of the middle phalanx of the 2nd finger	تآكل في عظم الإصبع الثاني
HP:0009573	Patchy sclerosis of the middle phalanx of the 2nd finger	كثافة العظم غير متساوية في الإصبع الثاني
HP:0012467	Acute respiratory acidosis	الحماض التنفسي المفاجئ
HP:0012468	Chronic acidosis	الحماض المستمر
HP:0012469	Infantile spasms	تشنجات الرضع
HP:0012470	Setting-sun eye phenomenon	العينان المتجهتان للأسفل
HP:0012471	Thick vermilion border	الشفاه الممتلئة
HP:0012472	Eclabion	الشفة مقلوبة للخارج
HP:0012473	Tongue atrophy	تآكل اللسان
HP:0012474	Carotid artery occlusion	انسداد الشريان السباتي
HP:0012475	Decreased circulating level of specific antibody	نقص الجسم المضاد الخاص
HP:0012476	Decreased specific pneumococcal antibody level	نقص الجسم المضاد للمكورات الرئوية
HP:6000564	Elevated circulating vasoactive intestinal peptide concentration	زيادة الببتيد المعوي في الدم
HP:6000565	Elevated circulating cholesterol sulfate concentration	زيادة كبريتات الكوليسترول في الدم
HP:6000566	Elevated circulating lipoprotein-X concentration	زيادة بروتين دهني-X في الدم
HP:6000567	Elevated circulating oxalate concentration	زيادة الأوكسالات في الدم
HP:6000568	Elevated blood ethylene glycol concentration	زيادة إيثيلين جليكول في الدم
HP:6000569	Midline notching of lower lip	انخفاض منتصف الشفة السفلى
HP:6000570	Reduced tissue thymidine phosphorylase activity	نقص إنزيم التيميدين في الأنسجة
HP:6000571	Reduced tissue tripeptidyl peptidase 1 activity	نقص إنزيم التريبيبتيديل في الأنسجة
HP:6000572	Reduced tissue arginine:glycine amidinotransferase activity	نقص إنزيم أرجينين في الأنسجة
HP:6000573	Reduced tissue aspartylglucosaminidase activity	نقص إنزيم الأسبارتيل في الأنسجة
HP:6000554	Positive bloodstream plasmodium falciparum nucleic acid pathogen test	اختبار الملاريا في الدم
HP:6000555	Decreased erythrocyte fructose-1,6-bisphosphate aldolase activity	انخفاض نشاط إنزيم في كريات الدم الحمراء
HP:6000556	Reduced circulating dopamine beta-hydroxylase activity	انخفاض نشاط إنزيم في الدم
HP:6000557	Reduced erythrocyte bisphosphoglycerate mutase activity	انخفاض نشاط إنزيم في كريات الدم الحمراء
HP:6000558	Reduced erythrocyte adenylate kinase activity	انخفاض نشاط إنزيم في كريات الدم الحمراء
HP:6000559	Reduced erythrocyte hexokinase activity	انخفاض نشاط إنزيم في كريات الدم الحمراء
HP:6000560	Decreased circulating carboxypeptidase N activity	انخفاض نشاط إنزيم في الدم
HP:6000561	Elevated red cell pyruvate kinase activity	زيادة نشاط إنزيم في كريات الدم الحمراء
HP:6000562	Reduced circulating adenosine deaminase-2 activity	انخفاض نشاط إنزيم في الدم
HP:6000563	Reduced sepiapterin reductase activity in cultured fibroblasts	انخفاض نشاط إنزيم في الخلايا الليفية
HP:6000574	Reduced tissue carnitine-acylcarnitine translocase activity	انخفاض نشاط إنزيم كارنيتين في الأنسجة
HP:6000575	Reduced circulating 6-pyruvoyltetrahydropterin synthase activity	انخفاض نشاط إنزيم في الدم
HP:6000576	Reduced tissue mannosyl-oligosaccharide glucosidase activity	انخفاض نشاط إنزيم مانوسيل في الأنسجة
HP:6000577	Reduced tissue 3-methylglutaconyl-CoA hydratase activity	انخفاض نشاط إنزيم ميثيل في الأنسجة
HP:6000578	Reduced tissue gamma-glutamyltransferase activity	انخفاض نشاط إنزيم غاما غلوتاميل في الأنسجة
